domain,model,horizon,n_origins_x,mae_model,mae_baseline,skill,n_origins_y,dm_stat,p_value,p_value_bh,significant_bh,h_relax,h_strict,h_start,h_end,n_sign_changes
wind,knn,28,351,3.0972934472934477,3.737777777777778,0.1713543095826092,351,2.893413926612132,0.0040494654165899,0.0067491090276498,True,48,47,2,48,1
wind,knn,29,351,3.0736182336182334,3.6527920227920223,0.1585564646330715,351,3.529183378437596,0.0004724899117951,0.0014027044256418,True,48,47,2,48,1
wind,knn,30,351,3.0616296296296297,3.7214814814814807,0.177308917197452,351,2.4887569443281703,0.0132832408437502,0.0166149151350306,True,48,47,2,48,1
wind,knn,31,351,2.981025641025641,3.802165242165242,0.2159663109938856,351,5.432910720896822,1.040270873886584e-07,1.811800309226008e-06,True,48,47,2,48,1
wind,knn,32,351,3.15814245014245,3.8619943019943017,0.1822508778659741,351,3.4650185356422987,0.0005960708509529,0.0016654920835449,True,48,47,2,48,1
wind,knn,33,351,3.120524216524217,3.807464387464387,0.1804193292527798,351,3.095218613899269,0.0021251878129429,0.0045884736870358,True,48,47,2,48,1
wind,knn,34,351,3.050091168091168,3.6345868945868944,0.1608148995876902,351,2.603853951149454,0.00961078812304,0.0128595052350536,True,48,47,2,48,1
wind,knn,35,351,3.079641025641026,3.63982905982906,0.1539050392147655,351,2.32116293960661,0.0208519250037924,0.023866661148919,True,48,47,2,48,1
wind,knn,36,351,3.1722222222222225,3.8474074074074074,0.17549095109742,351,2.659522767456438,0.0081849150750128,0.0114348078253855,True,48,47,2,48,1
wind,knn,37,351,3.224421652421652,4.041566951566952,0.2021852684708056,351,3.4554357740567165,0.0006169337287464,0.0016745344065976,True,48,47,2,48,1
wind,knn,38,351,3.215441595441595,4.277037037037037,0.2482081479310438,351,4.036166293713609,6.677022492018736e-05,0.0002883259712462,True,48,47,2,48,1
wind,knn,39,351,3.104358974358975,4.279259259259259,0.2745569300009319,351,3.37346520025506,0.0008254027095633,0.0020105963438081,True,48,47,2,48,1
wind,knn,40,351,3.0932535612535617,4.235242165242166,0.2696395057077703,351,2.9722137990589217,0.0031612551207091,0.0061289640095382,True,48,47,2,48,1
wind,knn,41,351,3.0832934472934475,4.008404558404558,0.230792849781442,351,2.576073657197578,0.0104023767598966,0.0137253582248636,True,48,47,2,48,1
wind,knn,42,350,3.046508571428572,3.8541714285714286,0.2095555094294862,350,2.8195739550412293,0.0050832833106304,0.0079165887624572,True,48,47,2,48,1
wind,knn,43,350,3.03464,3.8838,0.2186415366393739,350,3.6172485446047,0.0003416824455537,0.0010819944109202,True,48,47,2,48,1
wind,knn,44,350,3.09028,3.8398857142857143,0.1952156314176018,350,3.434731273140988,0.0006645728322143,0.0017537338627878,True,48,47,2,48,1
wind,knn,45,350,3.23788,3.863971428571429,0.1620331413275756,350,2.436160282907436,0.0153437182137252,0.018687861926973,True,48,47,2,48,1
wind,knn,46,350,3.343417142857142,4.022428571428571,0.1688063359022622,350,2.8346244488082526,0.0048550820189545,0.007687213196678,True,48,47,2,48,1
wind,knn,47,350,3.249468571428571,3.8703428571428566,0.1604184199258833,350,4.175838982554679,3.754307448167182e-05,0.0001783296037879,True,48,47,2,48,1
wind,knn,48,350,3.100942857142857,3.904742857142857,0.2058522236693837,350,4.055178827421434,6.182561120060548e-05,0.0002796872887646,True,48,47,2,48,1
wind,lightgbm,1,352,2.242100992076327,2.289659090909091,0.0207708208709276,352,0.72538027833316,0.4687020992521664,0.4753035372698025,False,48,48,1,48,0
wind,lightgbm,2,352,2.5525752468369145,2.8569886363636363,0.1065504376363841,352,3.2499770289993632,0.0012657824965245,0.0029398819274118,True,48,48,1,48,0
wind,lightgbm,3,352,2.6710878035303094,2.969971590909091,0.1006352344559953,352,2.520479771259877,0.0121622400770886,0.0162163201027848,True,48,48,1,48,0
wind,lightgbm,4,352,2.8530243967104765,3.1241761363636367,0.0867914380681382,352,1.9829256242539872,0.0481548724431954,0.0559217873533883,False,48,48,1,48,0
wind,lightgbm,5,352,2.79680565537098,3.054090909090909,0.0842428275314546,352,1.671474846012938,0.0955191589677721,0.101887102898957,False,48,48,1,48,0
wind,lightgbm,6,352,2.8040696253165898,3.2537784090909088,0.1382112508085532,352,2.6227817989648403,0.009101693417985,0.0128363330144012,True,48,48,1,48,0
wind,lightgbm,7,352,2.7764103631195285,3.2374431818181817,0.1424064586794484,352,3.0685220285250323,0.0023185277789934,0.0046079340195271,True,48,48,1,48,0
wind,lightgbm,8,352,2.83770224012725,3.431988636363636,0.1731609452139861,352,3.0662215747064603,0.0023359665515658,0.0046079340195271,True,48,48,1,48,0
wind,lightgbm,9,352,2.803772173713582,3.4388068181818183,0.184667147078647,352,2.89891564172601,0.0039800610605023,0.006989375520882,True,48,48,1,48,0
wind,lightgbm,10,352,2.8709151194628895,3.3134659090909095,0.1335612925468242,352,2.122590553764808,0.0344878322626662,0.0407069495559339,True,48,48,1,48,0
wind,lightgbm,11,352,2.87114157236505,3.4072443181818177,0.1573420323737876,352,2.646872904059707,0.0084900405673862,0.0122256584170361,True,48,48,1,48,0
wind,lightgbm,12,352,2.977033537144342,3.5420738636363636,0.1595224572510579,352,2.4075478777731405,0.0165754680726328,0.020948475355986,True,48,48,1,48,0
wind,lightgbm,13,352,3.1022816900975445,3.6944886363636367,0.1602946996337176,352,2.268629663813787,0.0238976043378844,0.0289181094508853,True,48,48,1,48,0
wind,lightgbm,14,352,2.9652419989040695,3.7011647727272727,0.198835452894718,352,2.856731650273805,0.0045352537479124,0.007683253408228,True,48,48,1,48,0
wind,lightgbm,15,352,2.9168666780499652,3.7579261363636367,0.2238094703818537,352,2.7992099215838144,0.0054059083709641,0.0088460318797594,True,48,48,1,48,0
wind,lightgbm,16,352,3.1211948625191854,3.764375,0.1708597409877641,352,1.951941712550141,0.0517399872372041,0.0591314139853762,False,48,48,1,48,0
wind,lightgbm,17,352,3.125516667585047,3.6564204545454544,0.1451976854304097,352,1.8249101230267128,0.0688644095532429,0.0768718990361781,False,48,48,1,48,0
wind,lightgbm,18,351,3.1213281220992126,3.521880341880342,0.1137324897208953,351,1.4317017641138678,0.1531215595318831,0.158629529299217,False,48,48,1,48,0
wind,lightgbm,19,351,3.090531726014402,3.5243874643874644,0.1231010332311649,351,1.7464985654204612,0.0816016155401508,0.0890199442256191,False,48,48,1,48,0
wind,lightgbm,20,351,3.105096346080462,3.448034188034188,0.0994589447934806,351,1.6278510300427604,0.1044562899892083,0.1106007776356323,False,48,48,1,48,0
wind,lightgbm,21,351,3.2408395019057923,3.569344729344729,0.0920351639723083,351,1.581849966944222,0.1145870265286219,0.1204418381030771,False,48,48,1,48,0
wind,lightgbm,22,351,3.4405689942108233,3.528233618233618,0.0248466041391791,351,0.6472193749613804,0.5179142304130937,0.5215360082481504,False,48,48,1,48,0
wind,lightgbm,23,351,3.143893905430646,3.3898860398860395,0.0725664908970401,351,1.73749956158814,0.0831786687858349,0.0900581075575956,False,48,48,1,48,0
wind,lightgbm,24,351,3.0169643601300473,3.4789458689458685,0.1327935317820289,351,3.9014334980215617,0.0001146742879618,0.0004718027847573,True,48,48,1,48,0
wind,lightgbm,25,351,3.247828361580712,3.703105413105413,0.1229446642035789,351,2.336511954435607,0.020028305476708,0.0248627240400514,True,48,48,1,48,0
wind,lightgbm,26,351,3.164816077769834,3.724472934472934,0.1502647130344362,351,2.711658439966817,0.0070250753503096,0.0105181589071586,True,48,48,1,48,0
wind,lightgbm,27,351,3.1866517484642674,3.717264957264957,0.1427429077294231,351,3.4104163272807115,0.0007244010747575,0.0018966137230016,True,48,48,1,48,0
wind,lightgbm,28,351,3.1270202051932356,3.737777777777778,0.1634012530695863,351,2.791407896602245,0.0055358430153291,0.0089568695978359,True,48,48,1,48,0
wind,lightgbm,29,351,3.187795516520008,3.6527920227920223,0.1272989273330138,351,2.321696759002859,0.0208227903786626,0.0256280496968155,True,48,48,1,48,0
wind,lightgbm,30,351,3.322413830706578,3.7214814814814807,0.1072335446946892,351,1.3392511821753657,0.1813579661285085,0.1865396223036087,False,48,48,1,48,0
wind,lightgbm,31,351,3.020726670794996,3.802165242165242,0.2055246212616565,351,4.219047237063877,3.128981966238342e-05,0.0001408041884807,True,48,48,1,48,0
wind,lightgbm,32,351,3.13721527794201,3.8619943019943017,0.1876696254259157,351,3.1841320861762803,0.0015821603532937,0.0035567109281582,True,48,48,1,48,0
wind,lightgbm,33,351,3.2340104530329277,3.807464387464387,0.1506130789612865,351,2.2712461791213223,0.0237388501384625,0.0289181094508853,True,48,48,1,48,0
wind,lightgbm,34,351,2.965964013355775,3.634586894586894,0.1839611765031453,351,2.695606886640393,0.0073653023006163,0.0108224850131506,True,48,48,1,48,0
wind,lightgbm,35,351,2.9795396501803837,3.63982905982906,0.1814067086105647,351,2.61103460396962,0.0094151542394853,0.012912211528437,True,48,48,1,48,0
wind,lightgbm,36,351,3.127018989173155,3.8474074074074074,0.1872399623827957,351,2.4073852533225764,0.0165842096568222,0.020948475355986,True,48,48,1,48,0
wind,lightgbm,37,351,3.261273666634523,4.041566951566952,0.1930670193722518,351,2.762162661752446,0.00604506603793,0.0092605266964035,True,48,48,1,48,0
wind,lightgbm,38,351,3.3191453509122475,4.277037037037037,0.2239615130357579,351,2.80575241820599,0.0053005678572068,0.0087733536946872,True,48,48,1,48,0
wind,lightgbm,39,351,3.223210158358745,4.279259259259259,0.246783154962038,351,2.6197863951683176,0.0091815437533564,0.0128363330144012,True,48,48,1,48,0
wind,lightgbm,40,351,3.082298578372889,4.235242165242166,0.2722261306168672,351,2.891694333839395,0.0040711654026797,0.0070632267227214,True,48,48,1,48,0
wind,lightgbm,41,351,3.079657745187665,4.008404558404559,0.2316998695327693,351,2.5720484071567293,0.0105217835464448,0.01416015729615,True,48,48,1,48,0
wind,lightgbm,42,350,2.9323060266067587,3.8541714285714286,0.2391864033682499,350,3.3280988176402806,0.0009676104971405,0.0024444896769866,True,48,48,1,48,0
wind,lightgbm,43,350,3.027816205441511,3.8838,0.2203985258145345,350,6.617048222355975,1.3810685928206112e-10,3.97747754732336e-09,True,48,48,1,48,0
wind,lightgbm,44,350,3.1202995354620753,3.8398857142857143,0.1873978113844709,350,3.13750780563738,0.0018488917601369,0.0039737375143241,True,48,48,1,48,0
wind,lightgbm,45,350,3.3221321458916933,3.863971428571429,0.1402285945163063,350,1.8005112776836174,0.072643241787526,0.0804663601338749,False,48,48,1,48,0
wind,lightgbm,46,350,3.373165137424328,4.022428571428571,0.1614108050584117,350,3.029636543533894,0.002631074481753,0.0050436184054832,True,48,48,1,48,0
wind,lightgbm,47,350,3.243201727447291,3.8703428571428566,0.1620376160055573,350,3.85781269981168,0.0001362468805832,0.0005163039685259,True,48,48,1,48,0
wind,lightgbm,48,350,3.0500601596189116,3.904742857142857,0.2188832219669712,350,4.316451133621083,2.0680675193229803e-05,9.926724092750306e-05,True,48,48,1,48,0
wind,mlp,1,352,2.2940516664509683,2.289659090909091,-0.0019184408540633,352,-0.0584147419895727,0.95345151373466,0.95345151373466,False,48,47,2,48,1
wind,mlp,2,352,2.545563727457129,2.8569886363636363,0.1090046018884021,352,2.861278971171751,0.0044721871477959,0.0072009793057731,True,48,47,2,48,1
wind,mlp,3,352,2.6167134086921906,2.9699715909090902,0.1189432866288022,352,3.045083780079771,0.0025019426464079,0.0050779928045977,True,48,47,2,48,1
wind,mlp,4,352,2.7584761545365892,3.1241761363636367,0.1170548541007362,352,2.880091814459415,0.0042196648502801,0.0069115200133898,True,48,47,2,48,1
wind,mlp,5,352,2.6670789371243497,3.054090909090909,0.1267192049897947,352,2.488483883011791,0.0132919321080244,0.0166149151350306,True,48,47,2,48,1
wind,mlp,6,352,2.843863219340537,3.2537784090909088,0.1259812864345916,352,2.6120403973591184,0.009386924372162,0.0127393973622199,True,48,47,2,48,1
wind,mlp,7,352,2.7954857918291487,3.2374431818181817,0.1365143309606518,352,3.306650757520832,0.0010417754541738,0.0024742167036628,True,48,47,2,48,1
wind,mlp,8,352,2.797297266601806,3.431988636363636,0.1849339951295169,352,2.9368896874852943,0.0035340521806175,0.0063068233553761,True,48,47,2,48,1
wind,mlp,9,352,2.815182069605324,3.4388068181818183,0.1813491660186426,352,2.7211677929914897,0.0068293298239678,0.0101372864574523,True,48,47,2,48,1
wind,mlp,10,352,2.700890044267557,3.3134659090909095,0.1848746544042218,352,2.727204317141586,0.0067082178387551,0.0101155665822498,True,48,47,2,48,1
wind,mlp,11,352,2.6722140199638145,3.4072443181818177,0.2157257389191955,352,3.4180909836981286,0.000704705499448,0.0018093789850692,True,48,47,2,48,1
wind,mlp,12,352,2.730793689967719,3.5420738636363636,0.2290410095614912,352,3.8688061631562,0.0001303630783875,0.0005160205186173,True,48,47,2,48,1
wind,mlp,13,352,2.9386995963240063,3.6944886363636367,0.2045720299693568,352,2.9326083554497826,0.0035819471501092,0.0063068233553761,True,48,47,2,48,1
wind,mlp,14,352,2.74054828895149,3.7011647727272727,0.259544371235311,352,3.733897662814597,0.0002199107974243,0.000734310940152,True,48,47,2,48,1
wind,mlp,15,352,2.8387023523952104,3.7579261363636367,0.2446093272226778,352,3.220860755597732,0.0013975099182934,0.0031610343389971,True,48,47,2,48,1
wind,mlp,16,352,2.938824352005064,3.764375,0.2193061658296359,352,2.6607201570097447,0.0081554205446761,0.0114348078253855,True,48,47,2,48,1
wind,mlp,17,352,2.8821519054506313,3.6564204545454544,0.2117558849481592,352,2.948285241883012,0.0034094085963298,0.0063068233553761,True,48,47,2,48,1
wind,mlp,18,351,2.8289315940156796,3.521880341880342,0.1967553353884519,351,3.179242808069816,0.0016083220401887,0.0035532696236729,True,48,47,2,48,1
wind,mlp,19,351,2.7916814018594054,3.5243874643874644,0.2078960017681832,351,3.3866884645363573,0.0007878391936111,0.0019695979840278,True,48,47,2,48,1
wind,mlp,20,351,2.8768586101517744,3.448034188034188,0.1656525274211551,351,3.253175472736633,0.0012523615499997,0.0029018133475603,True,48,47,2,48,1
wind,mlp,21,351,2.9831337294082054,3.569344729344729,0.1642349070733053,351,3.037365241944487,0.0025657226802178,0.0050779928045977,True,48,47,2,48,1
wind,mlp,22,351,3.14226661621156,3.528233618233618,0.1093938337947385,351,2.5620421613842965,0.0108239349500893,0.0140859427432669,True,48,47,2,48,1
wind,mlp,23,351,2.930425680234929,3.3898860398860395,0.1355385857356303,351,3.4775369163907666,0.0005698094967954,0.0016403606725928,True,48,47,2,48,1
wind,mlp,24,351,2.8636683116269053,3.4789458689458685,0.1768574678931105,351,7.319118907359551,1.7241763572428681e-12,5.459891797935749e-11,True,48,47,2,48,1
wind,mlp,25,351,2.999027938671097,3.703105413105413,0.1901316316685347,351,4.87103467553093,1.684697775505839e-06,1.4549662606641336e-05,True,48,47,2,48,1
wind,mlp,26,351,2.9498087386535423,3.724472934472934,0.2079929722805242,351,5.335399335242732,1.715990483042163e-07,2.328844226985792e-06,True,48,47,2,48,1
wind,mlp,27,351,2.995649011230173,3.717264957264958,0.1941255074176168,351,5.607361141700877,4.17424748100359e-08,9.913837767383529e-07,True,48,47,2,48,1
wind,mlp,28,351,2.993074137133122,3.737777777777778,0.1992370025505916,351,4.329709973058091,1.951930210930541e-05,0.0001236222466922,True,48,47,2,48,1
wind,mlp,29,351,3.002063414269695,3.6527920227920223,0.178145540305068,351,4.6423031219269575,4.880001129636824e-06,3.566154671657679e-05,True,48,47,2,48,1
wind,mlp,30,351,3.012817305097038,3.7214814814814807,0.1904252862498006,351,2.9617735879379943,0.0032676805060189,0.006208592961436,True,48,47,2,48,1
wind,mlp,31,351,2.928734531476579,3.802165242165242,0.2297192928393783,351,4.54811772722669,7.471241226575387e-06,5.0697708323190126e-05,True,48,47,2,48,1
wind,mlp,32,351,2.964555980770825,3.8619943019943017,0.2323769148908498,351,5.095358435950588,5.705405690115128e-07,6.075004663393576e-06,True,48,47,2,48,1
wind,mlp,33,351,2.9631723558650096,3.807464387464387,0.2217465340921129,351,4.18695723815759,3.581151473341926e-05,0.0001783296037879,True,48,47,2,48,1
wind,mlp,34,351,2.8763469322898163,3.6345868945868944,0.2086179211800793,351,3.9295202927355337,0.0001025742569873,0.0004236762788607,True,48,47,2,48,1
wind,mlp,35,351,2.848568082114076,3.63982905982906,0.2173895984423356,351,3.847571691833223,0.0001417561863679,0.000538673508198,True,48,47,2,48,1
wind,mlp,36,351,2.8945140357801615,3.8474074074074074,0.247671554042507,351,3.776130944626756,0.0001870923948634,0.0006582880560011,True,48,47,2,48,1
wind,mlp,37,351,3.069911210665772,4.041566951566952,0.2404155993319523,351,3.790094554885639,0.0001772742357433,0.0006477327844467,True,48,47,2,48,1
wind,mlp,38,351,2.9316967726724044,4.277037037037037,0.3145495941967881,351,5.093587237740264,5.755267575846545e-07,6.075004663393576e-06,True,48,47,2,48,1
wind,mlp,39,351,3.0084192958221645,4.279259259259259,0.2969766229254073,351,3.728998778008879,0.0002241580764674,0.000734310940152,True,48,47,2,48,1
wind,mlp,40,351,3.0143822585550355,4.235242165242166,0.288262125057806,351,3.082338658977001,0.002216758631685,0.0046798237780017,True,48,47,2,48,1
wind,mlp,41,351,3.0547967248257777,4.008404558404558,0.2379020928861379,351,2.677343740719701,0.0077704046961275,0.0111846734262442,True,48,47,2,48,1
wind,mlp,42,350,2.895058763886263,3.8541714285714286,0.2488505460798007,350,4.205954307836946,3.3086739930965336e-05,0.0001746244607467,True,48,47,2,48,1
wind,mlp,43,350,2.928422659557824,3.8838,0.2459903549209992,350,8.136424125651818,7.327471962526033e-15,6.961098364399736e-13,True,48,47,2,48,1
wind,mlp,44,350,3.019624032983879,3.8398857142857143,0.2136161704631405,350,4.962045795179614,1.0922342907893068e-06,1.0376225762498414e-05,True,48,47,2,48,1
wind,mlp,45,350,3.160613290358044,3.863971428571429,0.1820298496548219,350,2.898346596680175,0.0039884904538611,0.0067491090276498,True,48,47,2,48,1
wind,mlp,46,350,3.3350243054249864,4.022428571428571,0.1708928459006673,350,4.27070897700407,2.515203615183204e-05,0.0001405554961425,True,48,47,2,48,1
wind,mlp,47,350,3.156205032350768,3.8703428571428566,0.1845153907938986,350,8.017947991596456,1.6431300764452317e-14,7.804867863114849e-13,True,48,47,2,48,1
wind,mlp,48,350,2.9712492463985964,3.904742857142857,0.2390666030764719,350,,,,False,48,47,2,48,1
wind,ridge,1,352,2.1327674316977987,2.289659090909091,0.0685218423276277,352,3.025897036450475,0.002661909714005,0.0050436184054832,True,48,48,1,48,0
wind,ridge,2,352,2.412078101563495,2.8569886363636363,0.1557270929038141,352,5.170347875745842,3.932931911254656e-07,4.456308857925251e-06,True,48,48,1,48,0
wind,ridge,3,352,2.514209459509044,2.969971590909091,0.1534567309650734,352,4.460967158614099,1.1001531161403122e-05,5.657930311578748e-05,True,48,48,1,48,0
wind,ridge,4,352,2.6075015838074016,3.1241761363636367,0.165379456856621,352,4.983543675583127,9.82325439213838e-07,7.858603513710705e-06,True,48,48,1,48,0
wind,ridge,5,352,2.606923710728488,3.054090909090909,0.1464158113405754,352,3.269722473067163,0.001183105327938,0.0028394527870514,True,48,48,1,48,0
wind,ridge,6,352,2.7625147979992515,3.2537784090909088,0.1509825038235821,352,3.4685166547909545,0.0005884278579673,0.0016614433636724,True,48,48,1,48,0
wind,ridge,7,352,2.6735396678889853,3.2374431818181817,0.174181748453884,352,4.670049090509914,4.294591475773046e-06,2.820677234183222e-05,True,48,48,1,48,0
wind,ridge,8,352,2.759009958334605,3.431988636363636,0.1960900076703301,352,3.4545719787780045,0.0006186476554095,0.0017131781226725,True,48,48,1,48,0
wind,ridge,9,352,2.6997291932054757,3.4388068181818183,0.2149226938450446,352,3.55646200343562,0.0004274476988961,0.0013678326364676,True,48,48,1,48,0
wind,ridge,10,352,2.6215311415649007,3.3134659090909095,0.2088250751660365,352,3.221630368538242,0.0013938705308742,0.0031859897848554,True,48,48,1,48,0
wind,ridge,11,352,2.623860188761343,3.4072443181818177,0.229917216455586,352,4.077562893211804,5.634489036809853e-05,0.0002458686125153,True,48,48,1,48,0
wind,ridge,12,352,2.6706271779814483,3.5420738636363636,0.2460272482178761,352,4.574749118975972,6.622306911729936e-06,3.790595587324001e-05,True,48,48,1,48,0
wind,ridge,13,352,2.8448134857963407,3.6944886363636367,0.2299845077893115,352,3.535393818831708,0.000461735911551,0.001445434157899,True,48,48,1,48,0
wind,ridge,14,352,2.82307513165407,3.7011647727272727,0.2372468384935387,352,3.5112029068634327,0.0005042796541967,0.0015128389625902,True,48,48,1,48,0
wind,ridge,15,352,2.843510493580513,3.7579261363636367,0.2433298605671795,352,3.008001680883986,0.0028195176985517,0.0052728642674213,True,48,48,1,48,0
wind,ridge,16,352,2.9560527122882543,3.764375,0.214729480381669,352,2.489969006140469,0.013237502716848,0.017329094465692,True,48,48,1,48,0
wind,ridge,17,352,2.905089140973509,3.6564204545454544,0.2054827454643332,352,2.634428921445561,0.0088012144672056,0.0125482661710654,True,48,48,1,48,0
wind,ridge,18,351,2.8080018636750377,3.521880341880342,0.2026981069504941,351,2.9478094265347647,0.0034151537835169,0.0060887236011476,True,48,48,1,48,0
wind,ridge,19,351,2.8189809676905706,3.5243874643874644,0.2001500980878936,351,3.254536246007119,0.0012465543193094,0.0029398819274118,True,48,48,1,48,0
wind,ridge,20,351,2.87415541404484,3.448034188034188,0.1664365092379002,351,2.8205754357061696,0.005067007848835,0.0084842922120029,True,48,48,1,48,0
wind,ridge,21,351,3.0361443743942496,3.569344729344729,0.1493832609013268,351,2.7780591809841906,0.0057632453257454,0.0090207318142102,True,48,48,1,48,0
wind,ridge,22,351,3.1949941274822224,3.528233618233618,0.094449383688552,351,2.436913883517741,0.0153108925457003,0.0196854332730433,True,48,48,1,48,0
wind,ridge,23,351,2.8864795988585703,3.3898860398860395,0.1485024673703758,351,3.478950936358686,0.0005669121240281,0.0016596133852965,True,48,48,1,48,0
wind,ridge,24,351,2.779696579912511,3.4789458689458685,0.2009945872613512,351,16.08846864040723,0.0,0.0,True,48,48,1,48,0
wind,ridge,25,351,2.9355325228656555,3.703105413105413,0.2072781637604188,351,4.857885726787487,1.7929094273672064e-06,1.3588366186361986e-05,True,48,48,1,48,0
wind,ridge,26,351,2.851855571576946,3.724472934472934,0.2342928457928171,351,5.427471956874244,1.0699214314513485e-07,1.4006244193544923e-06,True,48,48,1,48,0
wind,ridge,27,351,2.8290695535586465,3.717264957264957,0.2389378787676775,351,8.966038322952908,0.0,0.0,True,48,48,1,48,0
wind,ridge,28,351,2.7700538998940822,3.737777777777778,0.2589035345110958,351,5.932772559027876,7.1600736450960775e-09,1.2888132561172938e-07,True,48,48,1,48,0
wind,ridge,29,351,2.8772991006307422,3.6527920227920223,0.2123014169223163,351,5.594921869614852,4.458409841312516e-08,6.420110171490023e-07,True,48,48,1,48,0
wind,ridge,30,351,2.931846413704007,3.7214814814814807,0.2121829899481667,351,3.61840624748096,0.0003400825463655,0.0011388810855031,True,48,48,1,48,0
wind,ridge,31,351,2.8016624087725863,3.802165242165242,0.2631402818313318,351,5.751969091603013,1.925119974544032e-08,3.080191959270451e-07,True,48,48,1,48,0
wind,ridge,32,351,2.873139171563525,3.8619943019943017,0.2560477963212272,351,6.328954498131577,7.55782325612131e-10,1.5547522126878122e-08,True,48,48,1,48,0
wind,ridge,33,351,2.8453734233004835,3.807464387464387,0.2526854794312644,351,5.165817576389531,4.028179552140189e-07,4.456308857925251e-06,True,48,48,1,48,0
wind,ridge,34,351,2.7300536000994917,3.634586894586894,0.2488682540055796,351,5.151138369391751,4.332522500760661e-07,4.456308857925251e-06,True,48,48,1,48,0
wind,ridge,35,351,2.782986001850012,3.63982905982906,0.2354074996091405,351,4.24078854725861,2.854175870226072e-05,0.0001325810726814,True,48,48,1,48,0
wind,ridge,36,351,2.863105012808983,3.8474074074074074,0.2558352392583505,351,4.654127827209748,4.623605426079536e-06,2.820677234183222e-05,True,48,48,1,48,0
wind,ridge,37,351,2.992764107183523,4.041566951566952,0.2595040134066809,351,4.025449193685726,6.974354892652634e-05,0.0002953844425123,True,48,48,1,48,0
wind,ridge,38,351,3.0340368192639664,4.277037037037037,0.2906218036012549,351,4.408838378089739,1.3844749886748886e-05,6.874634426523585e-05,True,48,48,1,48,0
wind,ridge,39,351,2.9964763965432377,4.279259259259259,0.2997675029715473,351,3.519345098235812,0.0004897357402484,0.0015004669488463,True,48,48,1,48,0
wind,ridge,40,351,3.07517572648976,4.235242165242166,0.2739079357192022,351,2.782909474786144,0.0056796574231836,0.0090011969202843,True,48,48,1,48,0
wind,ridge,41,351,3.0016321299769646,4.008404558404559,0.2511653735940051,351,2.946905457343682,0.0034249070256455,0.0060887236011476,True,48,48,1,48,0
wind,ridge,42,350,2.9188886392892086,3.8541714285714286,0.2426676671278443,350,3.315781561294592,0.0010098999404084,0.002507337783083,True,48,48,1,48,0
wind,ridge,43,350,2.9557606392757285,3.8838,0.2389513777033503,350,5.123995672987903,4.961813693249439e-07,4.763341145519462e-06,True,48,48,1,48,0
wind,ridge,44,350,3.006145648707112,3.8398857142857143,0.2171262708358216,350,3.6779105957102862,0.0002722136933526,0.0009799692960694,True,48,48,1,48,0
wind,ridge,45,350,3.126272009471247,3.863971428571429,0.1909174104252942,350,2.7824570385497327,0.0056882563871241,0.0090011969202843,True,48,48,1,48,0
wind,ridge,46,350,3.2601200439493434,4.022428571428571,0.1895144970115634,350,4.751274926149269,2.958343450210066e-06,2.130007284151248e-05,True,48,48,1,48,0
wind,ridge,47,350,3.053278940743919,3.8703428571428566,0.2111089240817559,350,8.788799229189234,0.0,0.0,True,48,48,1,48,0
wind,ridge,48,350,2.88681427814576,3.904742857142857,0.260690297988515,350,8.252033187248442,3.3306690738754696e-15,1.199040866595169e-13,True,48,48,1,48,0
traffic,extratrees,1,105,5.565465337616527,3.8643137440161257,-0.4402208791236552,105,-2.844457702732534,0.0053578774989657,0.0535787749896576,False,72,4,64,67,17
traffic,extratrees,2,105,6.417575554295791,5.316487780297304,-0.2071081171443816,105,-1.5192555112760937,0.131732508589865,0.4665526345891055,False,72,4,64,67,17
traffic,extratrees,3,105,7.154269406651547,6.526265432098764,-0.0962271579491711,105,-0.6870005503799373,0.4936114624768746,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,4,105,8.144267850844042,7.002453388762913,-0.1630592020667269,105,-0.9635180197653732,0.3375226563679572,0.9058348834410426,False,72,4,64,67,17
traffic,extratrees,5,105,10.230077047115143,6.897313869992441,-0.4831972619982212,105,-2.4163968349968834,0.0174173112526194,0.1207144469676665,False,72,4,64,67,17
traffic,extratrees,6,105,11.367197442680771,8.389132968002016,-0.3549907345655081,105,-1.8761848246400272,0.06343374968741,0.2837825643910447,False,72,4,64,67,17
traffic,extratrees,7,105,11.77783142479214,8.69239417989418,-0.3549582751360594,105,-2.079427169460931,0.0400375164306634,0.2314288629548361,False,72,4,64,67,17
traffic,extratrees,8,105,13.030999256739731,9.012471025447216,-0.4458852871699645,105,-2.0709386236555902,0.0408403875802652,0.2314288629548361,False,72,4,64,67,17
traffic,extratrees,9,105,11.480714858906524,8.96794249181154,-0.280194968844788,105,-1.2278832906936057,0.2222625844812289,0.726627680034787,False,72,4,64,67,17
traffic,extratrees,10,105,12.196249168556314,9.904046674225246,-0.2314410028272993,105,-1.0697524576159358,0.2872072772747356,0.8366565554283034,False,72,4,64,67,17
traffic,extratrees,11,105,12.952631046863187,10.154884101788864,-0.2755075210145901,105,-2.434565629037391,0.0166125699263122,0.1207144469676665,False,72,4,64,67,17
traffic,extratrees,12,105,12.421287528344669,10.430003464348705,-0.1909188305452123,105,-2.0462425932546697,0.0432553673143698,0.2372068530142863,False,72,4,64,67,17
traffic,extratrees,13,105,12.076399055177626,10.888853300579491,-0.1090606808464333,105,-1.1616888371280918,0.2480210676920009,0.7808070649562993,False,72,4,64,67,17
